,fname,image_height,image_width,start_x,start_y,end_x,end_y,detect_conf,mask,withoutMask
11030,1446.jpg,666,1000,495,286,506,300,0,0.21325687,0.78674316
11031,1446.jpg,666,1000,306,259,313,268,0,0.0934187,0.90658134
11032,1446.jpg,666,1000,161,282,170,295,0,0.65306693,0.34693304
11033,1446.jpg,666,1000,369,271,376,280,0,0.56201,0.43798998
11034,1446.jpg,666,1000,180,282,189,293,0,0.39272878,0.60727125
11035,1446.jpg,666,1000,437,272,444,280,0,0.3440632,0.65593684
11036,1446.jpg,666,1000,719,276,727,285,0,0.56232864,0.43767136
11037,1446.jpg,666,1000,94,297,111,319,0,0.471505,0.528495
11038,1446.jpg,666,1000,229,286,240,299,0,0.6836523,0.31634778
11039,1446.jpg,666,1000,498,273,504,280,0,0.363792,0.63620794
11040,1446.jpg,666,1000,350,293,360,307,0,0.54073554,0.4592644
11041,1446.jpg,666,1000,459,273,467,282,0,0.16395226,0.83604777
11042,1446.jpg,666,1000,872,276,880,286,0,0.23217607,0.7678239
11043,1446.jpg,666,1000,891,272,902,284,0,0.9346253,0.06537467
11044,1446.jpg,666,1000,409,270,416,279,0,0.74837726,0.25162274
11045,1446.jpg,666,1000,597,272,605,283,0,0.26952857,0.7304715
11046,1446.jpg,666,1000,263,266,270,274,0,0.22791766,0.7720823
11047,1446.jpg,666,1000,769,274,777,284,0,0.59190166,0.40809837
11048,1446.jpg,666,1000,578,276,588,288,0,0.2079263,0.7920737
11049,1446.jpg,666,1000,299,283,309,297,0,0.13198742,0.86801255
11050,1446.jpg,666,1000,390,274,396,281,0,0.291715,0.70828503
11051,1446.jpg,666,1000,652,271,659,279,0,0.41379914,0.58620083
11052,1446.jpg,666,1000,551,278,558,287,0,0.3417563,0.65824366
11053,1446.jpg,666,1000,288,283,297,297,0,0.39705813,0.6029418
11054,1446.jpg,666,1000,205,285,213,294,0,0.15233187,0.84766805
11055,1446.jpg,666,1000,981,273,990,286,0,0.73456085,0.26543915
11056,1446.jpg,666,1000,292,275,299,283,0,0.697309,0.302691
11057,1446.jpg,666,1000,942,291,952,307,0,0.3196824,0.68031764
11058,1446.jpg,666,1000,420,274,425,281,0,0.47527963,0.5247203
11059,1446.jpg,666,1000,2,272,8,280,0,0.47412488,0.5258751
11060,1446.jpg,666,1000,663,278,671,288,0,0.40517595,0.5948241
11061,1446.jpg,666,1000,335,283,344,294,0,0.34698945,0.65301055
11062,1446.jpg,666,1000,711,285,719,295,0,0.6574644,0.34253564
11063,1446.jpg,666,1000,616,287,627,300,0,0.8368555,0.16314456
11064,3154.jpg,1335,2000,1092,415,1243,614,0,0.99997497,2.5042727e-05
11065,3154.jpg,1335,2000,414,705,487,789,0,0.9753382,0.0246618
11066,3154.jpg,1335,2000,1402,641,1475,732,0,0.027461046,0.9725389
11067,3154.jpg,1335,2000,1151,880,1164,896,0,0.3348349,0.66516507
11068,3154.jpg,1335,2000,1075,895,1086,909,0,0.0741652,0.92583483
11069,3154.jpg,1335,2000,1762,796,1782,821,0,0.18450879,0.8154912
11070,3456.jpg,626,1200,913,197,941,237,0,0.6394778,0.3605222
11071,3456.jpg,626,1200,451,171,473,199,0,0.24186051,0.7581395
11072,3456.jpg,626,1200,746,178,765,203,0,0.5906856,0.4093144
11073,3456.jpg,626,1200,964,14,1014,106,0,3.8191876e-05,0.99996185
11074,3456.jpg,626,1200,231,92,243,106,0,0.24031897,0.75968105
11075,939.jpg,400,600,302,82,357,153,0,0.00052181154,0.99947816
11076,3706.jpg,432,665,369,116,383,131,0,0.6816392,0.3183608
11077,3706.jpg,432,665,496,130,505,141,0,0.7669957,0.23300429
11078,269.jpg,425,640,452,139,470,161,0,0.022636767,0.9773632
11079,269.jpg,425,640,355,146,368,163,0,0.7834602,0.21653979
11080,269.jpg,425,640,298,150,323,184,0,0.9435998,0.056400184
11081,269.jpg,425,640,135,148,150,166,0,0.68698686,0.3130131
11082,269.jpg,425,640,384,139,406,168,0,0.620193,0.37980694
11083,269.jpg,425,640,209,153,226,172,0,0.8035749,0.19642502
11084,269.jpg,425,640,243,146,260,165,0,0.9084304,0.091569625
11085,1215.jpg,675,1200,1013,58,1082,140,0,0.99645317,0.003546876
11086,1215.jpg,675,1200,963,271,1031,364,0,0.9985852,0.0014148073
11087,1215.jpg,675,1200,392,253,587,442,0,0.99991477,8.518941e-05
11088,1215.jpg,675,1200,715,312,804,423,0,0.9999057,9.424919e-05
11089,60.jpg,333,500,461,147,483,174,0,0.0010440592,0.99895597
11090,60.jpg,333,500,431,158,442,173,0,0.8221936,0.17780633
11091,60.jpg,333,500,246,117,255,130,0,0.8036694,0.19633058
11092,60.jpg,333,500,169,160,179,173,0,0.6071811,0.3928189
11093,60.jpg,333,500,22,165,34,180,0,0.05667173,0.94332826
11094,60.jpg,333,500,137,181,148,195,0,0.9239835,0.076016515
11095,60.jpg,333,500,412,150,422,163,0,0.7455568,0.25444326
11096,60.jpg,333,500,369,125,376,133,0,0.6841926,0.31580743
11097,60.jpg,333,500,12,229,27,253,0,0.22597975,0.77402025
11098,60.jpg,333,500,476,191,488,209,0,0.5363111,0.46368894
11099,60.jpg,333,500,120,141,126,150,0,0.6505615,0.34943855
11100,60.jpg,333,500,104,197,116,210,0,0.8760327,0.12396732
11101,60.jpg,333,500,72,159,82,168,0,0.11196674,0.8880333
11102,60.jpg,333,500,395,142,403,152,0,0.543465,0.45653498
11103,60.jpg,333,500,433,255,454,286,0,0.78175265,0.2182473
11104,60.jpg,333,500,190,150,200,162,0,0.6462692,0.35373074
11105,60.jpg,333,500,138,139,144,147,0,0.1635735,0.83642644
11106,2869.jpg,450,800,275,113,321,165,0,0.9078906,0.0921094
11107,2869.jpg,450,800,378,112,390,128,0,0.15176335,0.8482367
11108,2869.jpg,450,800,66,350,80,367,0,0.4349976,0.5650023
11109,2090.jpg,1031,1600,493,472,580,567,0,0.00023280267,0.99976724
11110,2090.jpg,1031,1600,1035,382,1122,498,0,0.9932045,0.0067955134
11111,2090.jpg,1031,1600,1363,588,1400,632,0,0.99071866,0.00928139
11112,2090.jpg,1031,1600,1342,192,1508,458,0,0.9999273,7.2701856e-05
11113,2090.jpg,1031,1600,356,447,414,515,0,0.96848696,0.031513013
11114,2090.jpg,1031,1600,814,412,874,492,0,0.9989648,0.0010352061
11115,2090.jpg,1031,1600,338,418,379,468,0,0.10561106,0.8943889
11116,2090.jpg,1031,1600,512,393,544,430,0,0.039078984,0.96092105
11117,2090.jpg,1031,1600,1018,409,1031,425,0,0.074281536,0.9257185
11118,2090.jpg,1031,1600,265,449,290,488,0,0.17321934,0.8267806
11119,536.jpg,488,650,424,226,432,238,0,0.6594403,0.34055975
11120,536.jpg,488,650,455,293,467,309,0,0.2230849,0.77691513
11121,536.jpg,488,650,427,425,445,439,0,0.4382971,0.5617029
11122,339.jpg,311,442,126,92,142,116,0,0.97096586,0.029034207
11123,339.jpg,311,442,316,72,344,99,0,0.997761,0.0022390045
11124,339.jpg,311,442,284,184,369,297,0,0.9989268,0.0010732174
11125,2302.jpg,435,600,204,60,237,103,0,6.263893e-06,0.9999937
11126,2302.jpg,435,600,303,154,325,194,0,0.00071267074,0.9992873
11127,2302.jpg,435,600,337,39,465,216,0,0.7534672,0.24653284
11128,1220.jpg,341,512,209,61,285,156,0,0.99986184,0.00013808925
11129,786.jpg,933,700,147,460,221,549,0,0.40531662,0.5946834
11130,786.jpg,933,700,401,369,411,380,0,0.32244647,0.67755353
11131,2007.jpg,434,730,209,120,232,150,0,0.46967813,0.5303218
11132,2007.jpg,434,730,36,110,62,139,0,0.090884656,0.9091153
11133,2007.jpg,434,730,287,102,307,130,0,0.98630756,0.013692413
11134,2007.jpg,434,730,116,106,143,138,0,0.49384245,0.5061576
11135,2007.jpg,434,730,483,110,505,137,0,0.792546,0.207454
11136,2007.jpg,434,730,406,122,428,146,0,0.81921,0.18078999
11137,2007.jpg,434,730,666,88,697,121,0,0.029666541,0.9703334
11138,2007.jpg,434,730,559,119,586,151,0,0.53105986,0.46894017
11139,2201.jpg,419,629,303,142,322,168,0,0.8364967,0.16350327
11140,2201.jpg,419,629,74,139,81,148,0,0.3151748,0.6848252
11141,2201.jpg,419,629,280,139,289,150,0,0.5204929,0.47950715
11142,2201.jpg,419,629,122,143,140,164,0,0.8408437,0.1591563
11143,2201.jpg,419,629,24,142,37,158,0,0.6964039,0.30359608
11144,2201.jpg,419,629,424,153,438,174,0,0.9559529,0.04404709
11145,2201.jpg,419,629,61,141,71,152,0,0.38785294,0.61214703
11146,2201.jpg,419,629,179,142,188,153,0,0.3329386,0.6670613
11147,2201.jpg,419,629,384,137,398,161,0,0.2200585,0.7799415
11148,2201.jpg,419,629,501,138,512,160,0,0.6739188,0.32608122
11149,2201.jpg,419,629,568,141,577,157,0,0.392087,0.607913
11150,2201.jpg,419,629,220,136,231,148,0,0.4584397,0.5415603
11151,2201.jpg,419,629,595,148,603,162,0,0.47095937,0.5290407
11152,2201.jpg,419,629,544,144,551,155,0,0.27729324,0.7227068
11153,2201.jpg,419,629,144,140,151,149,0,0.5356812,0.46431878
11154,2201.jpg,419,629,111,126,120,137,0,0.2681817,0.73181826
11155,2201.jpg,419,629,177,135,185,144,0,0.8179703,0.18202974
11156,1176.jpg,580,1029,75,382,107,418,0,0.00022313067,0.9997769
11157,1176.jpg,580,1029,268,383,298,417,0,0.0113686845,0.9886313
11158,1176.jpg,580,1029,7,350,33,378,0,0.0011947096,0.9988053
11159,1176.jpg,580,1029,393,373,420,402,0,5.880879e-06,0.99999416
11160,1176.jpg,580,1029,465,366,486,393,0,4.754298e-05,0.99995244
11161,1176.jpg,580,1029,682,410,710,451,0,0.00043269852,0.99956733
11162,1176.jpg,580,1029,817,317,832,335,0,0.043704502,0.9562955
11163,1176.jpg,580,1029,372,339,386,358,0,0.34975097,0.65024906
11164,1176.jpg,580,1029,327,352,340,371,0,0.12433755,0.87566245
11165,1176.jpg,580,1029,511,348,523,362,0,0.7355141,0.2644859
11166,1176.jpg,580,1029,624,369,639,385,0,0.5416131,0.45838684
11167,1176.jpg,580,1029,662,358,677,378,0,0.0010500638,0.99894994
11168,1176.jpg,580,1029,454,341,467,359,0,0.56688017,0.4331198
11169,1176.jpg,580,1029,542,372,558,395,0,0.094414614,0.9055854
11170,1176.jpg,580,1029,179,354,199,378,0,0.037436686,0.9625633
11171,1176.jpg,580,1029,754,312,766,328,0,0.0032031958,0.9967968
11172,1176.jpg,580,1029,540,346,552,360,0,0.37079266,0.6292073
11173,1176.jpg,580,1029,112,347,131,371,0,0.12183991,0.87816006
11174,1176.jpg,580,1029,586,377,601,393,0,0.7666268,0.23337322
11175,1176.jpg,580,1029,818,387,837,416,0,0.22908497,0.77091503
11176,1176.jpg,580,1029,754,415,774,447,0,0.71053654,0.28946346
11177,1176.jpg,580,1029,609,427,633,468,0,0.7004297,0.29957035
11178,1176.jpg,580,1029,903,379,915,401,0,0.53800076,0.46199924
11179,1176.jpg,580,1029,307,367,320,381,0,0.62387055,0.37612954
11180,552.jpg,450,750,448,158,470,183,0,0.11461779,0.88538224
11181,552.jpg,450,750,268,176,292,206,0,0.98381203,0.016188018
11182,552.jpg,450,750,182,163,205,189,0,0.0022738867,0.99772614
11183,552.jpg,450,750,378,171,397,197,0,0.6229439,0.3770561
11184,552.jpg,450,750,335,159,347,182,0,0.5253916,0.47460848
11185,552.jpg,450,750,503,282,519,306,0,0.9221157,0.07788429
11186,552.jpg,450,750,567,206,612,263,0,0.12988822,0.8701117
11187,552.jpg,450,750,469,184,488,202,0,0.8715359,0.12846412
11188,667.jpg,558,888,32,352,71,418,0,0.0410051,0.95899487
11189,667.jpg,558,888,643,304,666,333,0,0.020801382,0.9791987
11190,1363.jpg,454,680,502,158,520,182,0,0.012215012,0.987785
11191,1363.jpg,454,680,523,148,537,175,0,0.0017724843,0.99822754
11192,388.jpg,935,1280,1100,380,1130,415,0,0.79453474,0.20546529
11193,388.jpg,935,1280,1011,369,1046,407,0,0.00679909,0.99320096
11194,388.jpg,935,1280,563,365,599,420,0,0.99962735,0.0003726647
11195,388.jpg,935,1280,206,473,243,522,0,0.9162264,0.083773576
11196,388.jpg,935,1280,1228,422,1241,438,0,0.13021111,0.8697888
11197,388.jpg,935,1280,347,438,371,467,0,0.79884744,0.20115262
11198,388.jpg,935,1280,385,335,396,347,0,0.689267,0.31073302
11199,388.jpg,935,1280,308,393,320,407,0,0.61899555,0.38100448
11200,388.jpg,935,1280,561,327,571,340,0,0.8355556,0.16444442
11201,388.jpg,935,1280,262,453,298,497,0,0.40036914,0.5996309
11202,388.jpg,935,1280,351,390,362,405,0,0.023962464,0.9760375
11203,388.jpg,935,1280,896,403,922,435,0,0.5526456,0.4473544
11204,388.jpg,935,1280,1270,427,1281,445,0,0.58503646,0.4149635
11205,388.jpg,935,1280,510,331,517,339,0,0.030263485,0.9697365
11206,639.jpg,398,600,198,120,253,195,0,0.00010740762,0.9998926
11207,639.jpg,398,600,465,100,528,179,0,0.0003563759,0.99964356
11208,639.jpg,398,600,324,105,388,187,0,1.5658878e-05,0.9999844
11209,639.jpg,398,600,82,144,131,208,0,2.6959344e-06,0.99999726
11210,2835.jpg,1197,1984,828,630,876,692,0,0.9989685,0.0010315409
11211,2835.jpg,1197,1984,749,563,790,614,0,0.9681103,0.03188965
11212,2835.jpg,1197,1984,390,628,418,660,0,0.97822434,0.021775706
11213,2835.jpg,1197,1984,1656,591,1695,643,0,0.0012441066,0.99875593
11214,2835.jpg,1197,1984,1245,529,1278,572,0,0.9398051,0.06019489
11215,2835.jpg,1197,1984,521,599,554,636,0,0.99567974,0.004320208
11216,2835.jpg,1197,1984,1003,579,1029,615,0,0.07562655,0.9243735
11217,2835.jpg,1197,1984,368,630,389,658,0,0.8727546,0.12724538
11218,2835.jpg,1197,1984,259,674,278,699,0,0.3715947,0.62840533
11219,2835.jpg,1197,1984,425,631,439,648,0,0.4073092,0.5926907
11220,2835.jpg,1197,1984,464,615,481,637,0,0.37753463,0.62246543
11221,2835.jpg,1197,1984,182,628,200,651,0,0.9718721,0.028127931
11222,2835.jpg,1197,1984,577,648,595,668,0,0.74475807,0.25524196
11223,2835.jpg,1197,1984,95,652,107,665,0,0.7057519,0.2942481
11224,2835.jpg,1197,1984,319,635,332,651,0,0.6672456,0.33275434
11225,2835.jpg,1197,1984,1724,622,1757,662,0,0.41672698,0.583273
11226,2835.jpg,1197,1984,643,658,659,674,0,0.52268654,0.4773134
11227,2835.jpg,1197,1984,145,651,155,663,0,0.21815556,0.7818444
11228,2835.jpg,1197,1984,1843,517,1892,568,0,0.9993548,0.0006451796
11229,3725.jpg,319,512,116,208,139,230,0,0.6313896,0.36861035
11230,3725.jpg,319,512,323,139,331,147,0,0.4271837,0.57281625
11231,3725.jpg,319,512,246,112,253,121,0,0.37268758,0.6273125
11232,3725.jpg,319,512,338,136,346,144,0,0.58770996,0.41229
11233,3725.jpg,319,512,249,200,272,225,0,0.91137284,0.08862716
11234,3725.jpg,319,512,353,134,362,145,0,0.35460046,0.6453996
11235,3725.jpg,319,512,226,126,232,134,0,0.45246106,0.547539
11236,3725.jpg,319,512,167,140,179,154,0,0.1693526,0.83064735
11237,3725.jpg,319,512,482,171,496,188,0,0.30138025,0.6986197
11238,3725.jpg,319,512,239,174,254,191,0,0.77538824,0.22461179
11239,3725.jpg,319,512,234,144,241,154,0,0.29343668,0.7065633
11240,3725.jpg,319,512,86,127,93,136,0,0.24679129,0.75320876
11241,3725.jpg,319,512,385,118,391,127,0,0.37852392,0.6214762
11242,3725.jpg,319,512,15,143,24,153,0,0.772298,0.22770204
11243,3725.jpg,319,512,32,139,42,151,0,0.32133776,0.6786622
11244,3725.jpg,319,512,370,130,377,139,0,0.8610048,0.13899519
11245,3725.jpg,319,512,309,130,316,138,0,0.9140924,0.0859076
11246,3725.jpg,319,512,215,136,222,146,0,0.91806805,0.081932
11247,3355.jpg,555,800,193,100,293,248,0,0.9970108,0.00298914
11248,3355.jpg,555,800,309,152,321,165,0,0.15206538,0.8479346
11249,3355.jpg,555,800,357,143,366,158,0,0.4048795,0.5951205
11250,3355.jpg,555,800,339,138,349,149,0,0.4313173,0.5686826
11251,3355.jpg,555,800,423,123,442,158,0,0.36335477,0.6366452
11252,3049.jpg,894,960,365,209,485,383,0,0.006695758,0.9933042
11253,3049.jpg,894,960,541,251,599,316,0,0.14550306,0.8544969
11254,3049.jpg,894,960,187,229,233,282,0,0.09839237,0.90160763
11255,3877.jpg,395,625,104,100,179,202,0,0.055481568,0.9445184
11256,3877.jpg,395,625,336,110,445,247,0,0.10536205,0.894638
11257,3877.jpg,395,625,527,320,572,376,0,0.008901686,0.99109834
11258,2556.jpg,319,512,185,217,214,242,0,0.9395638,0.060436208
11259,2556.jpg,319,512,61,118,75,135,0,0.5575751,0.4424249
11260,2556.jpg,319,512,394,177,413,192,0,0.7972557,0.2027443
11261,2556.jpg,319,512,115,154,137,175,0,0.8334834,0.16651657
11262,2556.jpg,319,512,297,143,312,160,0,0.38603282,0.6139671
11263,2556.jpg,319,512,254,134,268,146,0,0.73773104,0.26226896
11264,2556.jpg,319,512,182,111,192,122,0,0.45832062,0.54167944
11265,2556.jpg,319,512,479,149,494,166,0,0.6741257,0.32587436
11266,2556.jpg,319,512,295,109,304,122,0,0.71914905,0.28085098
11267,2556.jpg,319,512,31,126,43,137,0,0.33648068,0.6635193
11268,2556.jpg,319,512,253,103,260,111,0,0.39714018,0.60285985
11269,2556.jpg,319,512,80,90,90,102,0,0.85689414,0.14310588
11270,2556.jpg,319,512,144,110,155,120,0,0.41924554,0.58075446
11271,2556.jpg,319,512,433,231,492,293,0,0.99155724,0.008442769
11272,2556.jpg,319,512,358,122,369,134,0,0.77454394,0.22545615
11273,2556.jpg,319,512,412,136,424,147,0,0.12115737,0.8788426
11274,2556.jpg,319,512,206,130,218,140,0,0.24762532,0.75237465
11275,3535.jpg,1493,2000,1038,598,1208,858,0,0.00035898414,0.99964106
11276,3535.jpg,1493,2000,1326,923,1355,962,0,0.24336435,0.75663567
11277,3535.jpg,1493,2000,995,452,1040,511,0,0.25991607,0.74008393
11278,3535.jpg,1493,2000,750,919,798,981,0,0.023535438,0.97646457
11279,3535.jpg,1493,2000,662,990,712,1053,0,0.1867966,0.8132034
11280,3535.jpg,1493,2000,1370,420,1408,474,0,0.12219922,0.87780076
11281,3535.jpg,1493,2000,748,780,796,844,0,0.11012097,0.8898791
11282,3535.jpg,1493,2000,659,709,708,773,0,0.1554962,0.84450376
11283,3535.jpg,1493,2000,1074,393,1116,451,0,0.043164533,0.95683545
11284,3535.jpg,1493,2000,1863,929,1882,954,0,0.060854815,0.93914515
11285,3535.jpg,1493,2000,1698,924,1725,956,0,0.038134214,0.9618657
11286,3535.jpg,1493,2000,913,379,957,439,0,0.27052304,0.729477
11287,3535.jpg,1493,2000,1378,919,1415,968,0,0.29039285,0.7096071
11288,3535.jpg,1493,2000,1371,544,1410,599,0,0.09796369,0.90203637
11289,3535.jpg,1493,2000,745,503,791,565,0,0.12753357,0.87246644
11290,3535.jpg,1493,2000,751,1057,800,1119,0,0.029868884,0.9701311
11291,3535.jpg,1493,2000,1225,407,1266,462,0,0.15326273,0.8467372
11292,3535.jpg,1493,2000,656,428,705,491,0,0.45101637,0.54898363
11293,3535.jpg,1493,2000,1444,855,1483,909,0,0.18690912,0.81309086
11294,3535.jpg,1493,2000,1800,932,1818,955,0,0.13613515,0.86386484
11295,3535.jpg,1493,2000,1298,476,1340,531,0,0.10434347,0.8956565
11296,3535.jpg,1493,2000,743,365,790,427,0,0.14385529,0.8561447
11297,3535.jpg,1493,2000,1954,929,1972,957,0,0.48273802,0.517262
11298,3535.jpg,1493,2000,1511,796,1547,848,0,0.034602135,0.9653979
11299,3535.jpg,1493,2000,657,568,706,632,0,0.28225523,0.71774477
11300,3535.jpg,1493,2000,829,440,876,501,0,0.7239412,0.27605882
11301,3535.jpg,1493,2000,1441,610,1479,663,0,0.14821266,0.8517873
11302,3535.jpg,1493,2000,1151,466,1192,521,0,0.06351488,0.93648505
11303,3535.jpg,1493,2000,1446,977,1484,1030,0,0.029504916,0.97049505
11304,3535.jpg,1493,2000,1512,916,1549,969,0,0.09995428,0.90004575
11305,3535.jpg,1493,2000,832,578,877,637,0,0.5645105,0.43548945
11306,3535.jpg,1493,2000,835,852,882,913,0,0.11730716,0.8826929
11307,3535.jpg,1493,2000,1442,732,1481,787,0,0.11208789,0.8879121
11308,3535.jpg,1493,2000,1509,674,1547,727,0,0.21427721,0.78572285
11309,3535.jpg,1493,2000,1438,487,1478,542,0,0.6306016,0.36939836
11310,3535.jpg,1493,2000,833,714,879,775,0,0.32258117,0.6774189
11311,3535.jpg,1493,2000,1373,669,1413,724,0,0.565305,0.434695
11312,3535.jpg,1493,2000,746,643,793,704,0,0.07608999,0.92391
11313,3535.jpg,1493,2000,1375,792,1414,848,0,0.34959057,0.65040946
11314,3535.jpg,1493,2000,1507,553,1545,606,0,0.11055058,0.8894494
11315,3535.jpg,1493,2000,837,988,883,1049,0,0.20419727,0.7958027
11316,3535.jpg,1493,2000,660,850,711,913,0,0.35512352,0.6448764
11317,3535.jpg,1493,2000,1505,433,1542,486,0,0.33760616,0.66239387
11318,3535.jpg,1493,2000,1513,1038,1549,1089,0,0.09942262,0.90057737
11319,3535.jpg,1493,2000,1226,533,1268,584,0,0.9936606,0.006339366
11320,3535.jpg,1493,2000,1353,959,1379,995,0,0.32313392,0.6768661
11321,395.jpg,443,665,368,171,410,222,0,0.1346993,0.86530066
11322,395.jpg,443,665,297,181,335,226,0,0.884225,0.11577503
11323,395.jpg,443,665,117,162,158,215,0,0.99987364,0.00012638404
11324,395.jpg,443,665,337,8,348,24,0,0.36991778,0.63008225
11325,2312.jpg,960,1280,209,409,246,452,0,0.998466,0.0015339814
11326,2312.jpg,960,1280,1117,261,1176,345,0,0.9995726,0.00042745355
11327,2312.jpg,960,1280,208,369,233,402,0,0.8613002,0.13869984
11328,2312.jpg,960,1280,899,330,926,382,0,0.3519792,0.6480208
11329,2312.jpg,960,1280,263,495,291,551,0,0.6489878,0.3510121
11330,2249.jpg,718,1028,259,274,309,340,0,0.0028700475,0.99713
11331,2249.jpg,718,1028,865,246,922,317,0,0.002384108,0.99761593
11332,2249.jpg,718,1028,446,255,498,315,0,0.014008295,0.98599166
11333,2249.jpg,718,1028,85,318,135,377,0,0.019161621,0.9808383
11334,2249.jpg,718,1028,667,247,720,317,0,3.8363472e-05,0.9999616
11335,3862.jpg,416,626,197,83,235,135,0,0.045253918,0.95474607
11336,3862.jpg,416,626,157,153,185,205,0,0.9017697,0.098230265
11337,3862.jpg,416,626,272,185,316,228,0,0.24742793,0.75257206
11338,2397.jpg,343,509,282,140,295,156,0,0.12838808,0.87161195
11339,2397.jpg,343,509,233,146,246,161,0,0.8805805,0.119419456
11340,2397.jpg,343,509,87,149,108,174,0,0.012614148,0.98738587
11341,2397.jpg,343,509,112,132,127,149,0,0.73830354,0.2616964
11342,2397.jpg,343,509,199,138,217,162,0,0.17515256,0.82484746
11343,2397.jpg,343,509,331,141,340,152,0,0.7396849,0.26031512
11344,2397.jpg,343,509,350,144,358,153,0,0.56497335,0.43502665
11345,2397.jpg,343,509,388,146,396,155,0,0.78919035,0.21080966
11346,2397.jpg,343,509,184,135,197,151,0,0.39595094,0.604049
11347,2397.jpg,343,509,154,129,164,141,0,0.55194074,0.44805932
11348,2397.jpg,343,509,250,127,259,139,0,0.8977735,0.102226526
11349,2397.jpg,343,509,379,141,388,154,0,0.5186873,0.48131278
11350,2397.jpg,343,509,301,139,309,148,0,0.70612717,0.2938728
11351,2397.jpg,343,509,268,142,274,149,0,0.56608236,0.4339176
11352,2397.jpg,343,509,0,140,4,146,0,0.83882725,0.16117275
11353,3943.jpg,366,550,142,74,178,116,0,0.18937257,0.81062746
11354,875.jpg,613,817,334,106,415,239,0,0.3952614,0.60473853
11355,875.jpg,613,817,486,580,492,589,0,0.58616745,0.41383252
11356,875.jpg,613,817,598,557,604,565,0,0.85603195,0.14396809
11357,875.jpg,613,817,282,463,287,470,0,0.49237075,0.5076292
11358,875.jpg,613,817,553,572,558,578,0,0.6786476,0.32135242
11359,303.jpg,1536,2048,834,548,1006,763,0,0.9996891,0.0003109379
11360,303.jpg,1536,2048,1694,556,1844,742,0,0.99999857,1.4827228e-06
11361,303.jpg,1536,2048,502,643,654,833,0,0.99964213,0.00035785654
11362,303.jpg,1536,2048,200,707,339,914,0,0.9999975,2.5024465e-06
11363,2288.jpg,450,600,106,199,147,251,0,0.0072599803,0.9927401
